"isoform_id","gene_name","best_day","p_value","fdr"
"ENSMUST00000026665","Cbx4","Day12",0.013039263822471,0.0218576939201639
"ENSMUST00000026666","Gaa","Day3",0.000824387417312389,0.00448860559235785
"ENSMUST00000026670","Nptx1","Day3",8.94391137951089e-06,0.000487671694540374
"ENSMUST00000026681","Tma16","Day6",0.00875193432411225,0.0173685612734608
"ENSMUST00000026699","Mkln1","Day3",1.08210046831925e-05,0.000536095071124003
"ENSMUST00000026704","Cct8","Day6",0.00345697602759465,0.0100306429678613
"ENSMUST00000026710","Usp16","Day12",0.0381894126588607,0.0422555749000551
"ENSMUST00000026737","Shisa5","Day3",3.04773062658192e-05,0.000860862578852359
"ENSMUST00000026743","Uqcrc1","Day12",0.0157206060662187,0.0245741901292852
"ENSMUST00000026744","Tmem89","Day3",0.00197909832709575,0.00735729067920161
"ENSMUST00000026750","Cnksr2","Day12",0.000256914953445042,0.00247575965007343
"ENSMUST00000026760","Tmem47","Day3",6.06166233829697e-06,0.000411268378647505
"ENSMUST00000026823","Pigq","Day12",0.00236350823548337,0.00809473260321691
"ENSMUST00000026827","Mettl26","Day6",0.010523202976717,0.0194642389061473
"ENSMUST00000026828","Mcrip2","Day12",2.38633652192011e-05,0.000784277922598209
"ENSMUST00000026831","Rhbdl1","Day12",0.0010051382851306,0.00503116910071119
"ENSMUST00000026832","Jmjd8","Day12",0.0435965358065804,0.0456301136939134
"ENSMUST00000026839","Prps2","Day3",9.4901210901166e-05,0.00147358241752276
"ENSMUST00000026841","Hadhb","Day3",0.000685875612518982,0.0040674964102422
"ENSMUST00000026843","Hadha","Day3",0.0236384788900107,0.0317426470971865
"ENSMUST00000026858","Plk4","Day12",0.0495732463050467,0.049694907582666
"ENSMUST00000026859","Mfsd8","Day12",0.0225926097395555,0.0308662855929831
"ENSMUST00000026862","Larp1b","Day12",0.0383279469870819,0.0422779751417166
"ENSMUST00000026865","Jade1","Day12",0.00276471460282801,0.00882941072472238
"ENSMUST00000026879","Gdap1","Day12",0.00304507845801261,0.0093177259344324
"ENSMUST00000026881","Ly96","Day3",0.000145923908849488,0.00186556900781393
"ENSMUST00000026886","Itih5","Day3",0.000145133456950441,0.00185969663307496
"ENSMUST00000026888","Taf3","Day12",0.0154789027390283,0.0243953806016916
"ENSMUST00000026891","Exosc7","Day6",0.00316330240394058,0.00952942431333409
"ENSMUST00000026892","Zdhhc3","Day12",0.00131763301029297,0.00586444845475069
"ENSMUST00000026893","Tgm4","Day12",0.0457079687413768,0.0470865713293869
"ENSMUST00000026896","St8sia2","Day6",0.00471299461751196,0.012013574537634
"ENSMUST00000026897","Slco3a1","Day3",0.00699583479346433,0.0151289289567157
"ENSMUST00000026899","Slc25a10","Day3",0.0151357016860668,0.0240773382011308
"ENSMUST00000026902","Rassf3","Day3",5.27289255516372e-05,0.00112273345203832
"ENSMUST00000026973","Prkar1b","Day12",2.80113908974755e-05,0.000839293396426605
"ENSMUST00000026985","Cplx2","Day3",0.000606669947496252,0.00382079892987334
"ENSMUST00000026988","Arl10","Day12",0.00498854052830611,0.0124108935579921
"ENSMUST00000026991","Faf2","Day3",0.012421865078557,0.0213063355512314
"ENSMUST00000026993","Tspan17","Day3",2.93110661853113e-06,0.000275427694694369
"ENSMUST00000027020","Gria4","Day12",0.000173007170208184,0.00203175889747037
"ENSMUST00000027036","Lypla1","Day3",0.0135896193546652,0.022416040166773
"ENSMUST00000027044","Adhfe1","Day12",0.000331310530624185,0.00280388172111757
"ENSMUST00000027050","Cops5","Day6",0.0127111789355521,0.0215605762506339
"ENSMUST00000027052","Stau2","Day12",0.000116545181477967,0.00164220469815236
"ENSMUST00000027062","Msc","Day12",0.0366516019681117,0.0410924161657942
"ENSMUST00000027064","Tmem14a","Day3",0.000735376518335995,0.00421614466184329
"ENSMUST00000027065","Tmem14a","Day3",0.000269842597511616,0.00253061632881184
"ENSMUST00000027068","Tram1","Day3",0.00150056138202803,0.00627345954436404
"ENSMUST00000027071","Lactb2","Day3",0.0125232548108603,0.0214013628238017
"ENSMUST00000027108","Eef1b2","Day3",0.00278194883292837,0.00886420442821532
"ENSMUST00000027121","Rftn2","Day3",2.3417617763366e-05,0.000775999370089025
"ENSMUST00000027127","Sf3b1","Day6",0.0233470939842525,0.0315588631116914
"ENSMUST00000027131","Slc39a10","Day6",0.0227565720899338,0.0310230460610848
"ENSMUST00000027137","Slc40a1","Day3",0.0101190417373085,0.0189921812051978
"ENSMUST00000027139","Wdr75","Day6",0.0036074323782157,0.010240600077518
"ENSMUST00000027144","Cps1","Day6",0.003323693381032,0.0097771491800934
"ENSMUST00000027149","Lancl1","Day6",0.000517078106942348,0.00351554804279381
"ENSMUST00000027153","Acadl","Day3",1.27799345750468e-06,0.000198287124433768
"ENSMUST00000027172","Ica1l","Day6",0.000750871732637992,0.00426568763007342
"ENSMUST00000027173","Wdr12","Day6",0.0320985092418163,0.0378357869537664
"ENSMUST00000027174","Nop58","Day6",0.00310542911418166,0.00943317100020426
"ENSMUST00000027186","Trak2","Day12",0.0262046485259235,0.0336756795565253
"ENSMUST00000027198","Orc2","Day6",0.0187522592036337,0.0275243506783192
"ENSMUST00000027215","Tex30","Day6",0.019702836914295,0.0283686267779019
"ENSMUST00000027217","Ecrg4","Day3",0.00262639791703856,0.00857682400220701
"ENSMUST00000027226","Khdrbs2","Day12",0.000383838932016323,0.00299775747880036
"ENSMUST00000027249","Chst10","Day12",0.00843443813986422,0.0169540344169783
"ENSMUST00000027250","Aff3","Day12",0.0070929739962553,0.0152595376677789
"ENSMUST00000027251","Rev1","Day6",0.00294556474133256,0.00916311443857184
"ENSMUST00000027252","Eif5b","Day6",0.0027536600044582,0.00881409003506012
"ENSMUST00000027257","Mitd1","Day12",0.0226083205112031,0.0308793186182428
"ENSMUST00000027263","Stk17b","Day12",0.00842124238254649,0.0169412342845682
"ENSMUST00000027264","Asnsd1","Day3",0.00809078476501823,0.0165140788366143
"ENSMUST00000027266","Ormdl1","Day3",0.0178333312162259,0.0266627417862673
"ENSMUST00000027271","Inpp1","Day12",0.000449111760517207,0.00325693215308196
"ENSMUST00000027277","Stat4","Day3",0.00361486892649676,0.010240600077518
"ENSMUST00000027288","Cnga3","Day3",0.00495416557488315,0.0123776836825972
"ENSMUST00000027297","Plekhb2","Day12",0.00041309906409015,0.00312866486385903
"ENSMUST00000027312","Prim2","Day12",0.00221293063566186,0.00780558814126167
"ENSMUST00000027322","Rhbdd1","Day3",0.00437570168538126,0.0114753235368063
"ENSMUST00000027338","Sdhaf4","Day3",0.000672713918533518,0.00402247805503554
"ENSMUST00000027356","Cyp27a1","Day3",3.55423095230734e-05,0.000922070073648229
"ENSMUST00000027362","Plcd4","Day3",0.00108162222284891,0.00524163404894428
"ENSMUST00000027377","Igfbp5","Day3",0.000120583251465467,0.00167651942293614
"ENSMUST00000027379","Xrcc5","Day3",0.0054865058338982,0.0131464640566829
"ENSMUST00000027380","Tmem169","Day12",0.00096756274861387,0.00494529326187605
"ENSMUST00000027381","Pecr","Day3",0.00389975827067568,0.01071504412805
"ENSMUST00000027396","Abcb6","Day6",0.0241569134155043,0.0319778769570223
"ENSMUST00000027414","Stk11ip","Day3",0.00603648482784569,0.0139362242114856
"ENSMUST00000027422","Slc16a14","Day12",0.000134568351162212,0.0017836425169858
"ENSMUST00000027425","Itm2c","Day3",0.000985471640835067,0.00498463858764566
"ENSMUST00000027446","Cops7b","Day6",0.0325838100088482,0.038165992849982
"ENSMUST00000027449","Nppc","Day12",0.0371466840471127,0.0414293369666199
"ENSMUST00000027451","Epha4","Day6",0.00148922445420496,0.00626071527610526
"ENSMUST00000027467","Serpine2","Day3",0.00225345032792901,0.00788641959826484
"ENSMUST00000027472","Efhd1","Day3",0.000142579940550336,0.0018434996835368
"ENSMUST00000027475","Gigyf2","Day12",0.0159240077714792,0.0247818222180356
"ENSMUST00000027477","Ngef","Day12",0.000556481994808511,0.0036460833481054
"ENSMUST00000027478","Ndufa10","Day3",0.0178235204183759,0.0266520553734623
"ENSMUST00000027488","Capn10","Day12",0.032175867964002,0.0378754409955607
"ENSMUST00000027499","Bok","Day12",0.000218000065107526,0.00227966107791387
"ENSMUST00000027503","Dtymk","Day12",0.000989938496051779,0.00499335156211602
"ENSMUST00000027512","Atg16l1","Day6",0.0224935518503829,0.0308108705369158
"ENSMUST00000027517","Dgkd","Day3",0.0387351633245754,0.0425606221970453
"ENSMUST00000027529","Rab17","Day3",0.00260078178991086,0.00854398541904094
"ENSMUST00000027532","Scly","Day12",0.00219104404949422,0.00778514941427778
"ENSMUST00000027538","Asb1","Day6",0.0152234527898191,0.0241699463023504
"ENSMUST00000027581","Gpr39","Day12",0.039671791843144,0.0431034598441767
"ENSMUST00000027582","Lypd1","Day12",0.0049271879338264,0.0123457269022954
"ENSMUST00000027585","Tmem163","Day6",0.0045413179329693,0.0117495447813315
"ENSMUST00000027601","Mcm6","Day12",0.00316522610266134,0.00952942431333409
"ENSMUST00000027626","Nifk","Day6",0.00202735145998556,0.00746595022476743
"ENSMUST00000027634","Dbi","Day3",7.54713464585777e-05,0.00130736810730843
"ENSMUST00000027649","Nr5a2","Day12",0.0362198345828975,0.0407980184127803
"ENSMUST00000027650","Cd55","Day3",0.0014166847891065,0.00608587246181986
"ENSMUST00000027677","Csrp1","Day3",0.000100305976288517,0.00151633241345519
"ENSMUST00000027682","Gpr37l1","Day12",0.000380591120953899,0.00298446416802208
"ENSMUST00000027684","Arl8a","Day12",0.0272142142999872,0.0344419642526555
"ENSMUST00000027687","Ube2t","Day12",0.0225831254526109,0.0308596474318295
"ENSMUST00000027693","Rab29","Day3",0.00494072993183503,0.0123657258454018
"ENSMUST00000027726","Cyb5r1","Day3",0.000462732351026118,0.00331007434088197
"ENSMUST00000027727","Adipor1","Day3",1.41373060804639e-05,0.000615178127106112
"ENSMUST00000027738","Tor1aip1","Day3",0.00482583383695756,0.0121878945421711
"ENSMUST00000027741","Xpr1","Day12",0.0303798422200987,0.036809282767436
"ENSMUST00000027743","Stx6","Day3",0.0264973290876448,0.0338467063430475
"ENSMUST00000027744","Mr1","Day3",0.000948781127198539,0.0048716917036631
"ENSMUST00000027748","Rgs16","Day3",3.07704956588051e-05,0.000861358700155222
"ENSMUST00000027752","Lamc1","Day12",0.000134141022977596,0.00178331930994438
"ENSMUST00000027760","Rgl1","Day3",0.000143146228384072,0.00184962670181227
"ENSMUST00000027768","Ahctf1","Day12",0.0116887980628618,0.0205635310915162
"ENSMUST00000027769","Tfb2m","Day6",0.000512259018025762,0.00349721778498387
"ENSMUST00000027777","Parp1","Day6",0.0327149230341718,0.0382707462040148
"ENSMUST00000027781","Cox20","Day12",0.00284692800799136,0.00898679309784382
"ENSMUST00000027792","Srp9","Day3",0.000266750079889633,0.00251483883607678
"ENSMUST00000027795","Cnih3","Day12",0.000973771860107164,0.00495995561204237
"ENSMUST00000027800","Tmem63a","Day3",4.24182674074736e-06,0.000340964506891801
"ENSMUST00000027809","Opn3","Day3",0.0173889379908597,0.0261920224177496
"ENSMUST00000027837","Vangl2","Day6",0.0280964818785741,0.0351359628116001
"ENSMUST00000027846","Tada1","Day6",0.00630000351468396,0.0142845916102088
"ENSMUST00000027853","Mpc2","Day12",0.0233318218174151,0.0315424798159786
"ENSMUST00000027863","Atp1b1","Day12",0.000199678580210749,0.00218153208674571
"ENSMUST00000027877","Kifap3","Day12",0.00877256945696081,0.0173896184689582
"ENSMUST00000027881","Sec16b","Day3",0.000903706427981432,0.00473128018730012
"ENSMUST00000027885","Angptl1","Day3",0.000849931567005524,0.00458404212169646
"ENSMUST00000027886","Ralgps2","Day3",0.000534045371712866,0.00356772967784813
"ENSMUST00000027897","Smyd2","Day12",0.00925477313089818,0.0180118907249054
"ENSMUST00000027898","Ptpn14","Day3",0.00169025955727298,0.0067257544808789
"ENSMUST00000027906","Esrrg","Day12",0.0260580464886097,0.0335451665791723
"ENSMUST00000027908","Spata17","Day3",0.0377216243347137,0.0418908234511068
"ENSMUST00000027929","Mark1","Day12",0.00590614651220811,0.0137407325865216
"ENSMUST00000027931","Nek2","Day12",0.0381507941276946,0.0422221810597627
"ENSMUST00000027933","Dtl","Day12",0.0250953472371799,0.0327381340508752
"ENSMUST00000027941","Atf3","Day12",0.0201719183806635,0.0287135300753135
"ENSMUST00000027945","Tatdn3","Day3",0.0169773696976443,0.0258129789196559
"ENSMUST00000027959","Cfap126","Day3",0.00140659316642289,0.00605813564143391
"ENSMUST00000027970","Dusp12","Day6",0.00804872288965242,0.0164697175399076
"ENSMUST00000027973","Sephs1","Day12",0.0153476460868788,0.0242774943830616
"ENSMUST00000027975","Phyh","Day3",0.000205964330159292,0.00221912060458251
"ENSMUST00000027978","Ucma","Day12",0.00974703598039384,0.0185771938899151
"ENSMUST00000027980","Mcm10","Day12",0.0193322606835894,0.0280448791463392
"ENSMUST00000027981","Uap1","Day12",0.0230737162822202,0.0313010680512935
"ENSMUST00000027989","Hsd17b7","Day12",0.0013832036042587,0.00601867828713911
"ENSMUST00000027991","Rgs4","Day12",0.0225779096706047,0.0308588406212205
"ENSMUST00000028004","Aldh9a1","Day12",0.00370319153425269,0.0103637074778976
"ENSMUST00000028005","Mgst3","Day3",0.00120760227719607,0.00555965604152364
"ENSMUST00000028034","Nsun6","Day12",0.0475610351977108,0.0483608067202897
"ENSMUST00000028049","Rabgap1l","Day12",0.0457890234256366,0.0471409548821623
"ENSMUST00000028052","Rabgap1l","Day12",0.000817427184458541,0.00446528523388038
"ENSMUST00000028059","Rsu1","Day3",0.00196944598915749,0.00734596747539829
"ENSMUST00000028062","Vim","Day3",5.41442168122686e-06,0.000382894470912885
"ENSMUST00000028063","Pter","Day3",0.00600914985515921,0.0139028013352227
"ENSMUST00000028071","Bmi1","Day6",0.022564895604855,0.0308536948716472
"ENSMUST00000028081","Plxdc2","Day3",0.00331031656891245,0.00975500384669946
"ENSMUST00000028098","Orc4","Day6",0.0212396466291231,0.0297135337444537
"ENSMUST00000028102","Kif5c","Day12",0.00327553673303149,0.00969533683993276
"ENSMUST00000028106","Itga8","Day12",0.00136354812468742,0.00596375449862792
"ENSMUST00000028114","Pfkfb3","Day12",0.00750793560358387,0.0157567759856189
"ENSMUST00000028118","Prkcq","Day12",0.00485610756776889,0.0122352447202785
"ENSMUST00000028123","Gad2","Day12",0.00470071209357048,0.0119929576230482
"ENSMUST00000028139","Med27","Day6",0.00324961114856659,0.00966288648014066
"ENSMUST00000028151","Dpm2","Day12",0.0244451323592003,0.0321697234643563
"ENSMUST00000028155","Tsc1","Day6",0.00417519381476106,0.0111752936746954
"ENSMUST00000028162","Ptges2","Day12",0.0255260208907759,0.0330810222823673
"ENSMUST00000028166","Nr4a2","Day12",0.0259256990024258,0.033419389807017
"ENSMUST00000028167","Gpd2","Day12",0.000123275220352381,0.00170279747091298
"ENSMUST00000028188","Fibcd1","Day12",0.00361486892649676,0.010240600077518
"ENSMUST00000028207","Crat","Day12",0.000804942061367164,0.00441918951944022
"ENSMUST00000028209","Dolpp1","Day12",9.10362402255505e-05,0.00144381168630301
"ENSMUST00000028214","Sh3glb2","Day12",0.028545652750572,0.0354430049505396
"ENSMUST00000028222","Hspa5","Day12",2.87266657830187e-05,0.000846011002467994
"ENSMUST00000028229","Zeb2","Day12",0.00148576385938415,0.00625395660264432
"ENSMUST00000028232","Phf19","Day12",0.0102937188708635,0.019187480265889
"ENSMUST00000028238","Rab14","Day12",0.0447315588285725,0.0463670904735553
"ENSMUST00000028241","Stom","Day3",5.13119206413393e-06,0.00037076104391206
"ENSMUST00000028250","Mrrf","Day3",7.2113701524934e-05,0.00128855384106151
"ENSMUST00000028252","Grb14","Day3",0.00455434385514486,0.0117665150717341
"ENSMUST00000028257","Gca","Day3",4.80344200937122e-05,0.00107654769077886
"ENSMUST00000028278","Psmd14","Day12",0.042683723401479,0.0451501630865806
"ENSMUST00000028279","Strbp","Day6",0.0104212060449045,0.019330902593954
"ENSMUST00000028280","Col5a1","Day3",0.0228963908314607,0.0311367891351874
"ENSMUST00000028286","Agpat2","Day3",0.0013101843815394,0.00584299028442762
"ENSMUST00000028295","Dnlz","Day3",0.000451378230896915,0.00326705062557567
"ENSMUST00000028300","Nacc2","Day12",0.00186343684207702,0.00709197345392118
"ENSMUST00000028308","Tmem141","Day3",0.0163231362123667,0.025199195625956
"ENSMUST00000028314","Nmi","Day3",0.000313129223801445,0.00273013934696412
"ENSMUST00000028329","Sapcd2","Day12",0.000853374685927943,0.0045964193592163
"ENSMUST00000028332","Dpp7","Day3",0.000271656709903922,0.00253719507640084
"ENSMUST00000028335","Grin1","Day12",0.00404904622928781,0.0109677864493657
"ENSMUST00000028349","Arrdc1","Day3",5.50216760157873e-05,0.0011507406953563
"ENSMUST00000028350","Zmynd19","Day12",0.00573686939349161,0.0135086401071452
"ENSMUST00000028351","Dph7","Day6",0.00283506541823508,0.00896852131278255
"ENSMUST00000028356","Cd302","Day3",0.029778560150263,0.0363691653287475
"ENSMUST00000028368","Wdsub1","Day3",0.00023665540571427,0.0023646969979098
"ENSMUST00000028382","Nup35","Day12",0.00100038174922279,0.00501490680234788
"ENSMUST00000028386","Nckap1","Day12",0.0126120420682502,0.021481577907925
"ENSMUST00000028389","Frzb","Day12",0.00110566314587723,0.00527757075906372
"ENSMUST00000028398","Ube2e3","Day6",0.00443291053733486,0.0115765158780972
"ENSMUST00000028403","Cybrd1","Day3",0.00109100106562743,0.00524163404894428
"ENSMUST00000028406","Ccdc141","Day12",0.00671450826290865,0.0147584980103357
"ENSMUST00000028426","Cers6","Day3",0.045880266360698,0.0471933472180123
"ENSMUST00000028465","P2rx3","Day3",0.0327851296701346,0.0383246332407279
"ENSMUST00000028469","Slc43a1","Day3",0.0464802448575697,0.0475979585993481
"ENSMUST00000028470","Timm10","Day6",0.0032163966136004,0.00961268899823982
"ENSMUST00000028499","Itgav","Day3",0.000107281226081168,0.00158467434687423
"ENSMUST00000028515","Chrna1","Day12",0.0365808564223908,0.0410913593722164
"ENSMUST00000028517","Ola1","Day3",0.00993121629540095,0.0187681327686196
"ENSMUST00000028525","Rapgef4","Day3",0.00027901824171539,0.00257708819009392
"ENSMUST00000028552","Katnbl1","Day6",0.0339852165983111,0.0391892904956146
"ENSMUST00000028553","Nop10","Day6",0.00125126618072102,0.00566608430025594
"ENSMUST00000028592","Eif3m","Day3",0.0016377432120066,0.00659545883064631
"ENSMUST00000028593","Prrg4","Day3",0.0392815923578973,0.0427689207987442
"ENSMUST00000028603","Fbxo3","Day12",0.0168241887092987,0.0256657037436161
"ENSMUST00000028608","Nat10","Day6",0.000105269734854918,0.00156768879696517
"ENSMUST00000028610","Cat","Day3",0.00688593001724502,0.0149790119873013
"ENSMUST00000028612","Pamr1","Day12",0.00276160196140185,0.00882821646022329
"ENSMUST00000028619","Hsd17b12","Day12",0.0010993644647721,0.00526658203983093
"ENSMUST00000028623","Ext2","Day3",0.0292568038263906,0.0360087891148203
"ENSMUST00000028624","Gatm","Day12",0.000709306091406292,0.00414230399190417
"ENSMUST00000028635","Cops2","Day3",0.000211731129096338,0.00224962387652079
"ENSMUST00000028640","Dph6","Day12",0.018940864040512,0.0276859662989744
"ENSMUST00000028644","Cd82","Day3",2.28260321755158e-09,1.34371480586162e-06
"ENSMUST00000028667","Dgkz","Day3",0.00200520291294137,0.00740892307596854
"ENSMUST00000028676","Wdr76","Day12",0.046266909687511,0.0474280254748032
"ENSMUST00000028683","Pdia3","Day12",0.00205349778892749,0.00750973108813883
"ENSMUST00000028689","Lrp4","Day12",2.02112001645993e-06,0.000245259072345581
"ENSMUST00000028702","Adal","Day6",0.0394590209166796,0.042934074675039
"ENSMUST00000028727","Snap25","Day12",0.000175491806864381,0.00204808659731229
"ENSMUST00000028755","Ehd4","Day3",0.0363270976524187,0.0408912243132085
"ENSMUST00000028761","Ubox5","Day12",0.00514213834791766,0.0126247437101636
"ENSMUST00000028763","Tyro3","Day3",0.000295683131207536,0.002652666011259
"ENSMUST00000028768","Ndufaf1","Day12",0.0172229726179712,0.0260282238710884
"ENSMUST00000028771","Nusap1","Day12",0.0477194017580164,0.048489811960537
"ENSMUST00000028781","Atrn","Day12",0.0214408786342073,0.0299114230057614
"ENSMUST00000028795","Rad51","Day12",0.0174901672283215,0.0262910775121936
"ENSMUST00000028799","Knl1","Day12",0.0495768722332554,0.0496960533754999
"ENSMUST00000028801","Spef1","Day12",0.016836732123823,0.0256771710955743
"ENSMUST00000028803","Knstrn","Day3",0.00263398792963876,0.00859053172225155
"ENSMUST00000028804","Cdc25b","Day3",0.0407803124604484,0.0438436784654233
"ENSMUST00000028806","Smox","Day12",0.0238832308530443,0.0319086086058129
"ENSMUST00000028807","Ivd","Day12",0.0341006927130696,0.0392707344448842
"ENSMUST00000028814","Rassf2","Day12",0.00244040167585768,0.00825409959486892
"ENSMUST00000028815","Slc23a2","Day12",0.0110847319084322,0.0199640879283065
"ENSMUST00000028817","Pcna","Day12",0.00183277938945936,0.00702606387282687
"ENSMUST00000028825","Fam98b","Day6",0.00488029777454613,0.012274316235439
"ENSMUST00000028829","Spred1","Day12",0.0337889973855965,0.0390172954868005
"ENSMUST00000028835","Crls1","Day12",0.0409707049751206,0.0439825007880797
"ENSMUST00000028844","Sppl2a","Day12",0.0147865636896726,0.0236989968168479
"ENSMUST00000028846","Dusp2","Day12",0.0106928982073973,0.0196367157260184
"ENSMUST00000028848","Fahd2a","Day3",0.010833984036172,0.0197662843966765
"ENSMUST00000028850","Kcnip3","Day12",0.00763683029811424,0.0158888938063156
"ENSMUST00000028852","Mrps5","Day6",0.0216265054683796,0.0300306267346245
"ENSMUST00000028854","Mal","Day3",0.00719827153789188,0.0153776715584274
"ENSMUST00000028864","Fbln7","Day3",0.00301933977817748,0.0092616223234057
"ENSMUST00000028866","Zc3h8","Day12",0.0323147620164844,0.0379521160521028
"ENSMUST00000028874","Polr1b","Day6",0.0316181579742976,0.0374504338889554
"ENSMUST00000028880","Slc20a1","Day12",0.00951049038319041,0.0183543019014132
"ENSMUST00000028890","Nop56","Day6",0.0002937666024454,0.00264338480662098
"ENSMUST00000028892","Idh3b","Day3",0.0216381399137728,0.030040047886118
"ENSMUST00000028897","Cpxm1","Day3",0.0194603254622939,0.0281552271518867
"ENSMUST00000028905","Pcsk2","Day12",0.000801108412650575,0.00441226881651108
"ENSMUST00000028910","Mgme1","Day12",0.0289520247214458,0.035785510702139
"ENSMUST00000028916","Sec23b","Day12",0.017622698132578,0.0264267852793548
"ENSMUST00000028917","Dtd1","Day12",0.000113280363246648,0.00162530929776464
"ENSMUST00000028926","Napb","Day6",0.0110354690331232,0.0199351304921526
"ENSMUST00000028938","Cst3","Day12",0.000356246524575221,0.0028996894791742
"ENSMUST00000028944","Acss1","Day3",0.00986865663004155,0.0186858722240852
"ENSMUST00000028951","Snph","Day3",0.0255230389227525,0.0330810222823673
"ENSMUST00000028963","Tbc1d20","Day6",0.0189716810199771,0.0277025020511303
"ENSMUST00000028972","Pdrg1","Day6",0.0171181845261654,0.0259285956781596
"ENSMUST00000028995","Fam210b","Day3",0.0147925719349055,0.0237048300462076
"ENSMUST00000028999","Pkia","Day12",6.65388893377195e-05,0.00124662768723669
"ENSMUST00000029014","Rbm38","Day3",0.0228512869349791,0.0311074698310648
"ENSMUST00000029024","Rab22a","Day12",0.00384346496776267,0.0106051736842712
"ENSMUST00000029046","Fabp5","Day12",0.00446610612346365,0.0116240094524396
"ENSMUST00000029060","Atp9a","Day12",0.0113526864047411,0.0202824259922246
"ENSMUST00000029075","Dok5","Day12",0.000637647520146722,0.00391926333776037
"ENSMUST00000029082","Psma7","Day6",0.00432595398577484,0.0114125290141
"ENSMUST00000029085","Mrgbp","Day6",0.00503798724043447,0.0124641921653023
"ENSMUST00000029116","Pcmtd2","Day3",0.0114933643101406,0.0204698066086015
"ENSMUST00000029128","Map1lc3a","Day12",0.0161685382969025,0.0250319689056701
"ENSMUST00000029129","Mtfr1","Day3",0.00428682115172141,0.01134485455055
"ENSMUST00000029131","Ggt7","Day12",0.000379654026232856,0.00298405880514558
"ENSMUST00000029135","Acss2","Day12",0.0471180341625428,0.0480715390846821
"ENSMUST00000029139","Trim55","Day3",0.030988842625902,0.0369279402927739
"ENSMUST00000029141","Mmp24","Day6",0.0230059950332477,0.0312327878037342
"ENSMUST00000029149","Rbm39","Day6",0.00660930434500628,0.014606899949042
"ENSMUST00000029155","Epb41l1","Day12",0.000169105776294587,0.0020126493143175
"ENSMUST00000029170","Rbl1","Day12",0.0209175077727534,0.0294356969747352
"ENSMUST00000029171","Rpn2","Day12",0.0290719426532254,0.0358650722512517
"ENSMUST00000029175","Src","Day12",0.00515028508617144,0.0126373612847519
"ENSMUST00000029183","Fam83d","Day3",0.0101416288692862,0.0190220880722296
"ENSMUST00000029194","Skil","Day6",0.00190250264736558,0.00718328437785739
"ENSMUST00000029196","Slc2a10","Day3",0.00569117638718464,0.013438991905321
"ENSMUST00000029199","Zmat3","Day12",0.0119211961705518,0.0208167038455352
"ENSMUST00000029208","Slc13a3","Day3",5.84032760242437e-05,0.00117599755495497
"ENSMUST00000029214","Actl6a","Day6",0.00373032995230715,0.0103780312322649
"ENSMUST00000029217","Ndufb5","Day6",0.0170065233167208,0.0258337556302495
"ENSMUST00000029222","Ccdc39","Day3",0.0363406764864104,0.0409042087434205
"ENSMUST00000029240","Slc2a2","Day3",0.0128258184491624,0.0215975733013618
"ENSMUST00000029259","Mccc1","Day3",0.0495247427271986,0.0496636968628128
"ENSMUST00000029266","Anxa5","Day3",1.12871930713077e-05,0.000552268160901657
"ENSMUST00000029270","Ccna2","Day12",0.0125355617925083,0.0214114413105524
"ENSMUST00000029316","Exosc8","Day6",0.00104297053746183,0.00514924896578651
"ENSMUST00000029331","P2ry1","Day12",0.00175999823831818,0.00686357352155931
"ENSMUST00000029344","Mfsd1","Day3",0.000116389085491386,0.00164220469815236
"ENSMUST00000029355","Ppm1l","Day3",0.0473703993831001,0.0482724170690264
"ENSMUST00000029367","Bche","Day3",0.00856322881913463,0.0171238909796163
"ENSMUST00000029374","Nbea","Day12",0.0280947376526253,0.0351359628116001
"ENSMUST00000029376","Tm4sf1","Day3",0.00236001827498189,0.00808693130863936
"ENSMUST00000029380","Wwtr1","Day3",1.58016975926323e-06,0.000219632623136483
"ENSMUST00000029382","Ppid","Day12",0.00636901289471281,0.0143780502016329
"ENSMUST00000029386","Etfdh","Day3",0.0120033820345613,0.0209095319057633
"ENSMUST00000029387","Eif2a","Day3",0.0010956146359985,0.00525451640726012
"ENSMUST00000029404","Ppfia2","Day12",9.36840887679757e-05,0.00146704977595178
"ENSMUST00000029414","Ssr3","Day3",0.000976390994912424,0.00496115404132238
"ENSMUST00000029433","Ptpn22","Day3",0.0242290534126026,0.0319778769570223
"ENSMUST00000029435","Dclre1b","Day6",0.00379136691461157,0.0105030046776402
"ENSMUST00000029440","Olfml3","Day3",0.0346903014035621,0.0396962084839229
"ENSMUST00000029445","Nras","Day3",0.000371626274741743,0.00296397585926435
"ENSMUST00000029451","Tspan2","Day3",0.0229660046687447,0.0311992499960167
"ENSMUST00000029454","Casq2","Day3",0.00112192977259373,0.0053237137028126
"ENSMUST00000029476","Sec22b","Day3",0.0425311561466626,0.0450807598273627
"ENSMUST00000029477","Slc25a24","Day3",0.0290982006399639,0.0358761084344524
"ENSMUST00000029482","Gpsm2","Day12",0.0471720235839659,0.0481070035683826
"ENSMUST00000029489","Gstm4","Day3",0.00349478219506927,0.0100820930537161
"ENSMUST00000029507","Dram2","Day3",0.000735067997281513,0.00421614466184329
"ENSMUST00000029515","S100a11","Day3",0.000457709140523344,0.00329022354254785
"ENSMUST00000029541","Slc27a3","Day3",0.0216200286135133,0.0300294845731762
